,train,val
mae,"[0.12930683977901936, 0.05942044866085053, 0.03366473660618067, 0.02467412428557873, 0.02107981396466494, 0.01957559990882874, 0.01855980131775141, 0.01801328662782907, 0.01760722964257002, 0.01698675980418921, 0.01669499997794628, 0.01632931191474199, 0.01595069884508848, 0.01575543567538261, 0.01554847162216902, 0.01537601973116398, 0.01509815057367086, 0.01485201715677977, 0.01454952283203602, 0.01441060579568148, 0.0142194085419178, 0.01401806123554707, 0.01375912847369909, 0.01360290262848139, 0.01351727725565434, 0.01328390690684319, 0.01322512540221214, 0.01312903810292482, 0.01299245303124189, 0.01279952826350927, 0.01267363303154707, 0.01245572127401829, 0.01234815062582493, 0.01223619166016579, 0.01210961581021547, 0.01201548958569765, 0.01195338633656502, 0.01185938171297312, 0.01176452272385359, 0.01162340731173754, 0.01150858135521412, 0.01141094782948494, 0.01123407159000635, 0.01105284427851439, 0.0110310485586524, 0.0109258459508419, 0.01089615751802921, 0.01082652577757835, 0.01075579369813204, 0.01068719457089901, 0.01060180883109569, 0.01052385642379522, 0.01046696502715349, 0.01041083539277315, 0.01033117895573378, 0.01027035039663315, 0.01018711330741644, 0.01012928919494152, 0.01002166870236397, 0.00999707454442978, 0.00995240887254477, 0.00985561470687389, 0.00981883165985346, 0.00973515599966049, 0.00965802679210901, 0.00959271591156721, 0.00956672791391611, 0.00951400953531265, 0.00945418486744165, 0.00936991133540869, 0.00931988627463579, 0.00928231528401375, 0.0092163580134511, 0.00912124365568161, 0.00907071432471275, 0.00899614920467138, 0.0089518658220768, 0.00891463519632816, 0.00887715623527765, 0.00882819866389036, 0.0088037406206131, 0.00877103301137686, 0.00869888892769814, 0.00864754667878151, 0.00861567141860724, 0.00859419746696949, 0.00856469275802374, 0.00852995430678129, 0.00850488985329866, 0.00845978682488203, 0.00840787269175053, 0.00837467311322689, 0.00831522301584482, 0.00827157335728407, 0.00823823899030685, 0.00818670183420181, 0.00815803080797196, 0.00810254818201065, 0.00807392259687185, 0.00804383584856987, 0.00800900134444237, 0.00796976765990257, 0.00794322311878204, 0.00792137988656759, 0.00788630417734384, 0.00786303289234638, 0.00784718205779791, 0.00777527720481157, 0.00774791213870049, 0.0077344011515379, 0.00771771124750376, 0.00767371756583452, 0.00765502996742725, 0.00763986409455538, 0.00760112191736698, 0.00756995754688978, 0.00756861894577742, 0.00753923243284225, 0.00751826274394989, 0.00748959816247225, 0.00746677288413048, 0.00745278246700764, 0.00742619942873716, 0.00738890358805656, 0.00737458938360214, 0.00734056120365858, 0.0073141485825181, 0.00727984835207462, 0.00725729830563068, 0.00722241754829884, 0.00719755127280951, 0.00717656297236681, 0.00716405016928911, 0.00715300832688808, 0.00713510847836733, 0.00710705769062042, 0.00709019216895103, 0.00706586568057537, 0.00703231945633888, 0.0070212746784091, 0.00700636515021324, 0.00699004684388638, 0.00695479137450457, 0.00693075413256884, 0.00689995585381985, 0.00687076741456985, 0.00685001601278782, 0.0067940973713994, 0.00678133146464825, 0.00676551909744739, 0.00672808551043272, 0.0067106831818819, 0.00669977568089962, 0.00666979745030403, 0.00664968557655811, 0.00663569277524948, 0.00661025543510914, 0.00659579024463892, 0.0065738392546773, 0.00654799423366785, 0.00652649963647127, 0.0065123111307621, 0.00649767356365919, 0.00647005035728216, 0.00646829972416163, 0.00645227928459644, 0.0064307970777154, 0.00641265716403723, 0.00641135785728693, 0.006384526476264, 0.00636591378599405, 0.00635661130398512, 0.00633650139719248, 0.00632619243860245, 0.00630580347031355, 0.00629924255609512, 0.00628011844307184, 0.0062679868042469, 0.00624662791192532, 0.00623103345930576, 0.00621370703727007, 0.00620804452896118, 0.00619084291905165, 0.00618085802346468, 0.00615305443108082, 0.00614479722827673, 0.00613538911938667, 0.00611408112943172, 0.00610216457396746, 0.00607432088255882, 0.00604919239133596, 0.0060279083698988, 0.00599817871302366, 0.00598893714696169, 0.00598006666451693, 0.00597570930421352, 0.0059700895473361, 0.00596387702226639, 0.00592270331084728, 0.00590166871249676, 0.00589017620682716, 0.00587941688299179, 0.00586982572823763, 0.00585087572783232, 0.00583992781490088, 0.00584289010614157, 0.00582320594787598, 0.00580201373249292, 0.00579148668795824, 0.00577556252479553, 0.00576467192918062, 0.00575227186083794, 0.00573698618263006, 0.00572524712979794, 0.00570459049940109, 0.00570334832370281, 0.00567819553613663, 0.00566570261865854, 0.00565072827786207, 0.00565029019862413, 0.00563952521234751, 0.00562635795027018, 0.00561201666295528, 0.00559023693203926, 0.00557505054026842, 0.00554689201712608, 0.00553886649012566, 0.005524848125875, 0.00550618401169777, 0.00549594876915216, 0.00548625577241182, 0.00548298604786396, 0.00547292843461037, 0.00545805169641972, 0.00544899252802134, 0.00544119398295879, 0.00542944106459618, 0.00542227774113417, 0.00541025914996862, 0.00539879141002893, 0.00539336927235127, 0.00536353003233671, 0.00535240748524666, 0.0053362167775631, 0.00532778587937355, 0.0053139004483819, 0.00529959325492382, 0.00529361003637314, 0.00528452012687922, 0.00527833437919617, 0.00526605328917503, 0.00526147914677858, 0.00525459469854832, 0.00524180803447962, 0.00523026856034994, 0.00521873521059752, 0.00520903704315424, 0.00519836628437042, 0.00519360730797052, 0.00518433560431004, 0.00516885583847761, 0.00515472991019487, 0.0051449087113142, 0.00513904237002134, 0.00512512536346912, 0.00511760307848453, 0.00510391099005938, 0.00509107744693756, 0.00508087816089392, 0.00507854606956244, 0.00507030034065247, 0.00506245279312134, 0.00505439659208059, 0.00504058188199997, 0.00503333766758442, 0.00502856348454952, 0.00502026758342981, 0.00501568604260683, 0.00500973615050316, 0.00499920426309109, 0.00499299903213978, 0.00498373106122017, 0.00497491076588631, 0.00496959587931633, 0.00495981776714325, 0.00495062370598316, 0.00494306804984808, 0.00493431585282087, 0.00492596788704395, 0.00491011133790016, 0.004906564489007, 0.00489979899674654, 0.00489177016913891, 0.00488669779896736, 0.00487381974607706, 0.00486282876133919, 0.00485671266913414, 0.00484641858190298, 0.00484152407199144, 0.00482997488230467, 0.00482534759491682, 0.0048202820494771, 0.00481364516168833, 0.00480298145860434, 0.0047934737727046, 0.00478904944658279, 0.0047757525369525, 0.00476406586915255, 0.00475771109759808, 0.00475062456727028, 0.00474554926902056, 0.00473921296000481, 0.00473257603496313, 0.00472375904768705, 0.0047136705070734, 0.00470692557841539, 0.0047004072740674, 0.00469371592253447, 0.00468632835149765, 0.00467778771370649, 0.00466852843761444, 0.00465774520486593, 0.00465049489587545, 0.00464341042935848, 0.00463358780741692, 0.00462668468058109, 0.0046159126162529, 0.00461250984668732, 0.00460465963184834, 0.0045951241850853, 0.00458592606335878, 0.00458282800763845, 0.00457224242389202, 0.004569077514112, 0.00456131956726313, 0.00455616042762995, 0.00454816390573978, 0.00453984049707651, 0.00453222542256117, 0.00453042589128017, 0.00451984664797783, 0.00451453395187855, 0.00450405228883028, 0.0044898452013731, 0.00448021171241999, 0.00447569660097361, 0.00447270780056715, 0.00446554606407881, 0.00445574837177992, 0.00444925710558891, 0.00444755277782679, 0.0044424632191658, 0.00443863291293383, 0.00443463987112045, 0.0044296260997653, 0.00442768040299416, 0.00441737271845341, 0.00440799839049578, 0.00440387394279242, 0.0043944835215807, 0.00438747502863407, 0.00437904494255781, 0.00437536056339741, 0.00436367698013783, 0.00436043687164784, 0.00435689409077167, 0.00435158408433199, 0.00434550775587559, 0.00433571934700012, 0.00432922656834126, 0.00432560310512781, 0.00432223110646009, 0.00431584728509188, 0.00430797400325537, 0.00430311721563339, 0.00429699150472879, 0.00429114156216383, 0.00428038182854652, 0.00427139504253864, 0.00426746302843094, 0.00426157110184431, 0.00425713823735714, 0.00424715428054333, 0.00423990998417139, 0.0042382474988699, 0.00423012436926365, 0.00422746284306049, 0.00422093487530947, 0.00421280176192522, 0.00420378003269434, 0.00420103318244219, 0.00419418198615313, 0.00419400353729725, 0.00419061964005232, 0.00418586853146553, 0.00418260529637337, 0.00417297004163265, 0.00416732373088598, 0.00416217662394047, 0.00415804969519377, 0.00414779058098793, 0.00414554885029793, 0.00414273456484079, 0.00414029860496521, 0.00413536888360977, 0.00412775022536516, 0.00412510549277067, 0.00411969082802534, 0.00411544198542833, 0.00410879288613796, 0.00410528860986233, 0.00409286487847567, 0.00408790849149227, 0.00408273532986641, 0.00407704173028469, 0.00407268417626619, 0.00406518092751503, 0.00405771002173424, 0.00405112826824188, 0.00404677605628967, 0.00404021346569061, 0.00403480646014214, 0.00402612853050232, 0.00402477257698774, 0.0040174326300621, 0.00401298636198044, 0.00400979442149401, 0.00400598525255918, 0.00400181473046541, 0.00399889093637466, 0.00398983447998762, 0.00398246217519045, 0.00397836992889643, 0.00397780460864305, 0.00397534731775522, 0.00397144883871078, 0.00396463284641504, 0.00395818910002708, 0.00395244211703539, 0.00395257567614317, 0.00394537686556578, 0.00394130748510361, 0.00393824302405119, 0.00393518321216106, 0.00393238695710897, 0.00392515617609024, 0.00391844738274813, 0.00391105134785175, 0.00390814389288425, 0.00390490271151066, 0.00390096041560173, 0.00389617349952459, 0.00388864609599113, 0.00388723543286324, 0.00388111052662134, 0.00387838061898947, 0.00387275861203671, 0.00386780554801226, 0.00386123008280992, 0.00385627639293671, 0.00384959487617016, 0.00384465803951025, 0.00384177753329277, 0.00384029028564692, 0.00383740925043821, 0.00383262091130018, 0.00382896031439304, 0.00382740541547537, 0.00382331980764866, 0.00381822934001684, 0.00380730097740889, 0.00380716564506292, 0.00379806465655565, 0.00379438163340092, 0.00379136870056391, 0.00378969365358353, 0.00378481087088585, 0.00377618262916803, 0.00377063746005297, 0.00376673021167517, 0.00376330713182688, 0.00375407784432173, 0.00374992322176695, 0.00374718233197927, 0.00374416252225637, 0.00374096141010523, 0.00373694264143705, 0.00373186496645212, 0.00372894677519798, 0.00372628175467253, 0.0037234815210104, 0.00371926898509264, 0.00371596945822239, 0.00371359643340111, 0.00371147327125072, 0.00370670164376497, 0.00370072004944086, 0.00369853979349136, 0.00369406419247389, 0.00369063076376915, 0.0036878512352705, 0.00368323044478893, 0.00368197073787451, 0.00367474905401468, 0.0036733900681138, 0.00366893342882395, 0.00366559882462025, 0.00366008080542088, 0.00365453705191612, 0.00364862536638975, 0.003641491509974, 0.00363640759140253, 0.00363326387107372, 0.00363094987720251, 0.00362719582766294, 0.00362259874492884, 0.00361920841038227, 0.00361578462272882, 0.00361065911501646, 0.0036070012524724, 0.00360526924580336, 0.00360011665523052, 0.00359665135294199, 0.00359242983162403, 0.00358856555819511, 0.00358453219383955, 0.0035829319730401, 0.00358289115130901, 0.00358123445510864, 0.00357546579092741, 0.0035747389420867, 0.00356960916519165, 0.00356628582626581, 0.00356008949130774, 0.00355338314175606, 0.00354763841629028, 0.00354513261467218, 0.00354513225704432, 0.00354513359814882, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194, 0.00354513055831194]","[0.12786068001389503, 0.05810552147030831, 0.03345922154188156, 0.02514968141913414, 0.02186165255308151, 0.02046695154905319, 0.01949166893959045, 0.01892952042818069, 0.01840845909714699, 0.01799928525090217, 0.01792825365066528, 0.01749369323253631, 0.01714119690656662, 0.01699069839715958, 0.01690223321318626, 0.01677699995040894, 0.01654566514492035, 0.01626702308654785, 0.01602368676662445, 0.0159223530292511, 0.01572616383433342, 0.01554943609237671, 0.01530948686599731, 0.01521908140182495, 0.01516150915622711, 0.0149830804169178, 0.0149355426132679, 0.0147703523337841, 0.01464833730459213, 0.01444630774855614, 0.01437766686081886, 0.01415997219085693, 0.01411017119884491, 0.01401220479607582, 0.01391035595536232, 0.01377671480178833, 0.01373775911331177, 0.01368419748544693, 0.01358512035012245, 0.01335579851269722, 0.01333301800489426, 0.01321133214235306, 0.01319600364565849, 0.01303073325753212, 0.01299011218547821, 0.01290756440162659, 0.01290731278061867, 0.01283718267083168, 0.01277223607897758, 0.0126603034734726, 0.01263682356476784, 0.01260587146878243, 0.01254428946971893, 0.01252417847514153, 0.01243122243881226, 0.01234708443284035, 0.01228751879930496, 0.01227071496844292, 0.01218183666467667, 0.01214714133739471, 0.01212850430607796, 0.01205707213282585, 0.0120393500328064, 0.01192708915472031, 0.0118340066075325, 0.01176484322547913, 0.01169344884157181, 0.01165369626879692, 0.01157100296020508, 0.01153479465842247, 0.01148684921860695, 0.01145233368873596, 0.01137445205450058, 0.01132383313775063, 0.01133326628804207, 0.01126692363619804, 0.01124608579277992, 0.01118939563632011, 0.01116597485542297, 0.01109452313184738, 0.01107938280701637, 0.01103465989232063, 0.01098337596654892, 0.01092944791913033, 0.01094794905185699, 0.01093121367692947, 0.01095094326138496, 0.01090286782383919, 0.01088198706507683, 0.01082765203714371, 0.01081172147393227, 0.01078396263718605, 0.01072275909781456, 0.01068482092022896, 0.01065721219778061, 0.01060613113641739, 0.01058388110995293, 0.01053124517202377, 0.01051186496019363, 0.01042408260703087, 0.0103927004635334, 0.0103991893529892, 0.01038674905896187, 0.01038780373334885, 0.01037050402164459, 0.01037382286787033, 0.01035936793684959, 0.01031064382195473, 0.01030685618519783, 0.01030802875757217, 0.01029373893141747, 0.010255899310112, 0.01022527462244034, 0.01023065635561943, 0.01019091680645943, 0.01015656226873398, 0.01015519806742668, 0.0101275826394558, 0.0101085512638092, 0.01009282782673836, 0.01007271599769592, 0.01007736378908157, 0.01004014223814011, 0.00999328809976578, 0.00996565502882004, 0.00994747486710548, 0.00995178952813149, 0.00990397122502327, 0.00988455018401146, 0.00987242311239243, 0.00987160184979439, 0.00986789536476135, 0.00986280590295792, 0.00984958964586258, 0.00982971918582916, 0.00980414438247681, 0.00979409736394882, 0.00977652209997177, 0.00973713666200638, 0.00972448387742043, 0.00971211943030357, 0.00969423004984856, 0.00968435230851173, 0.00968413856625557, 0.00967529386281967, 0.00965864500403404, 0.0096391713321209, 0.00956579738855362, 0.009556430965662, 0.0095616392493248, 0.00955058231949806, 0.00955065393447876, 0.009531084805727, 0.00950241813063622, 0.00947775167226791, 0.00946230167150497, 0.00941776856780052, 0.00939457631111145, 0.00939142021536827, 0.00939282581210136, 0.00938775441050529, 0.00938322195410729, 0.00936845490336418, 0.00935804346203804, 0.00936699610948563, 0.00934559220075607, 0.00932816171646118, 0.00931551238894463, 0.00932223057746887, 0.00929622566699982, 0.00928738912940025, 0.00928157791495323, 0.00926645901799202, 0.00926761561632156, 0.00924752569198608, 0.00923980697989464, 0.00922792315483093, 0.00919857695698738, 0.00918917664885521, 0.00918588882684708, 0.00916501954197884, 0.00917088681459427, 0.00915265819430351, 0.00914188823103905, 0.00913432794809341, 0.00912078952789307, 0.00912409847974777, 0.0091029916703701, 0.00909491881728172, 0.0090803784430027, 0.00906110113859177, 0.00904424285888672, 0.00901877588033676, 0.00900956323742867, 0.00901258996129036, 0.0090062298476696, 0.00901499772071838, 0.00900204402208328, 0.0089628364443779, 0.00896679186820984, 0.00895576047897339, 0.00894666332006454, 0.00893847978115082, 0.00891473373770714, 0.00890145745873451, 0.00891485413908959, 0.00889304119348526, 0.00887049239873886, 0.00886578875780106, 0.00883880931138992, 0.00883582776784897, 0.00882787236571312, 0.00880923971533775, 0.00879365628957748, 0.00877637824416161, 0.00877374032139778, 0.00874998053908348, 0.00874699419736862, 0.0087547969520092, 0.00875542390346527, 0.00874860933423042, 0.00870923182368278, 0.00870089328289032, 0.00868609008193016, 0.00867831960320473, 0.00866320434212685, 0.00866244971752167, 0.00864427021145821, 0.00863501000404358, 0.00864331102371216, 0.00862616765499115, 0.00863783895969391, 0.00863011544942856, 0.00862163934111595, 0.00860673722624779, 0.00860463127493858, 0.00859472343325615, 0.00859624618291855, 0.00859115907549858, 0.00857955724000931, 0.00856806129217148, 0.00853063541650772, 0.00852010858058929, 0.00850544720888138, 0.00850121846795082, 0.00849578878283501, 0.00849066591262817, 0.00848150131106377, 0.00846692770719528, 0.00845639219880104, 0.00846040478348732, 0.00846734464168549, 0.00847044983506203, 0.00845591130852699, 0.00844959142804146, 0.00845589473843575, 0.0084497544169426, 0.00844712015986443, 0.00844586676359177, 0.00844029489159584, 0.0084387101829052, 0.00843124622106552, 0.00842506122589111, 0.00841978919506073, 0.00840585291385651, 0.00840453141927719, 0.00840207266807556, 0.00839960032701492, 0.00839243641495705, 0.00839448228478432, 0.00838486644625664, 0.00836644351482391, 0.00835707062482834, 0.00834354409575462, 0.00834046030044556, 0.00833579170703888, 0.00833811396360397, 0.00832577204704285, 0.00831801185011864, 0.00831064638495445, 0.00830810317397118, 0.00830242177844048, 0.00830524182319641, 0.00830581831932068, 0.0083078832924366, 0.00830415567755699, 0.00830349737405777, 0.00831226706504822, 0.00830534598231316, 0.00829866325855255, 0.00829097029566765, 0.00829174959659576, 0.00830034562945366, 0.00829972276091576, 0.00829616770148277, 0.00828004276752472, 0.00827488631010056, 0.00826652672886848, 0.00826559028029442, 0.00825442039966583, 0.00825813835859299, 0.00825138655304909, 0.00824435272812843, 0.0082389429807663, 0.00822903797030449, 0.00823222064971924, 0.00821475502848625, 0.00821542009711266, 0.00821265888214111, 0.00822354951500893, 0.00822440287470818, 0.0082238107919693, 0.00821957841515541, 0.00822164970636368, 0.00821595656871796, 0.00821380889415741, 0.00821153074502945, 0.00821491694450378, 0.0082118613421917, 0.00818982309103012, 0.00818469378352165, 0.00818096804618835, 0.00818631628155708, 0.00818520292639732, 0.00818114963173866, 0.00817441347241402, 0.00816160786151886, 0.00815159264206886, 0.00814376774430275, 0.00813755488395691, 0.00813207650184631, 0.00812925985455513, 0.00812834993004799, 0.00812523224949837, 0.00812654465436936, 0.00812835228443146, 0.00812444281578064, 0.00811240509152412, 0.00810400307178497, 0.00811053848266602, 0.00809284204244614, 0.00810016244649887, 0.00809050813317299, 0.00808061385154724, 0.00807584574818611, 0.00807397562265396, 0.00807413673400879, 0.008061832934618, 0.00805062022805214, 0.00804575654864311, 0.00804158025979996, 0.00804169797897339, 0.00803816801309586, 0.00803159612417221, 0.00802046027779579, 0.00802099213004112, 0.00802041482925415, 0.00802193623781204, 0.00802376836538315, 0.00802139574289322, 0.00802397722005844, 0.00801978436112404, 0.00801705974340439, 0.00801073348522186, 0.0080093766450882, 0.00800743317604065, 0.0080102342069149, 0.00800622057914734, 0.00800813007354736, 0.00800781628489494, 0.00800531390309334, 0.00800759595632553, 0.00800653693079948, 0.00800924533605576, 0.00801404586434364, 0.00801288104057312, 0.00800546953082085, 0.00800047817826271, 0.00799170091748238, 0.00799290004372597, 0.00798953145742416, 0.00799565130472183, 0.0079918404519558, 0.00798762303590774, 0.00798632320761681, 0.00798545110225678, 0.00798016515374184, 0.00798288172483444, 0.00798091185092926, 0.00797449746727943, 0.00797514951229096, 0.00797644940018654, 0.00798241713643074, 0.00798251032829285, 0.00798755130171776, 0.00798295387625694, 0.00796236234903335, 0.00795020169019699, 0.00794735255837441, 0.00794983929395676, 0.00793997713923454, 0.00793937370181084, 0.0079368405342102, 0.00793217983841896, 0.00793506103754044, 0.00792363205552101, 0.00792066603899002, 0.00791824808716774, 0.00791697272658348, 0.00791178956627846, 0.00790778043866158, 0.00789984753727913, 0.00789659374952316, 0.00789541345834732, 0.00789618709683418, 0.00788607811927795, 0.00788098040223122, 0.00788404422998428, 0.00787047845125198, 0.00786699724197388, 0.00785768494009972, 0.00786188209056854, 0.00785367324948311, 0.00785453125834465, 0.00785326573252678, 0.00785206350684166, 0.00784639358520508, 0.00783995777368546, 0.00783882275223732, 0.00784175351262093, 0.00783090242743492, 0.00782660135626793, 0.00782119193673134, 0.00781871750950813, 0.00781624498963356, 0.00780869916081429, 0.00781139242649078, 0.00780705603957176, 0.00780855140089989, 0.00780900627374649, 0.0078045805990696, 0.00780178794264793, 0.00780194979906082, 0.00780018323659897, 0.00780114439129829, 0.00779746001958847, 0.00779884073138237, 0.00779644614458084, 0.00779519906640053, 0.00779060745239258, 0.00779073384404182, 0.00779167318344116, 0.00779015806317329, 0.00779182624816895, 0.00778740409016609, 0.00778899049758911, 0.00778885188698769, 0.00778486824035645, 0.0077930651307106, 0.00779800420999527, 0.00779837995767593, 0.00779917374253273, 0.00779606571793556, 0.0077933444082737, 0.00779417344927788, 0.0077939485013485, 0.00778833884000778, 0.00778144323825836, 0.0077808849811554, 0.00777389812469482, 0.0077606306374073, 0.00776294794678688, 0.00775607147812843, 0.00774980470538139, 0.00774937498569488, 0.00774783056974411, 0.00774478679895401, 0.00774317890405655, 0.0077357951104641, 0.00773885521292686, 0.00773510709404945, 0.00772872179746628, 0.00772493216395378, 0.0077291187942028, 0.00772679737210274, 0.00772301349043846, 0.00772147971391678, 0.00772369888424873, 0.00772956451773643, 0.00773128658533096, 0.00773090177774429, 0.00772699990868568, 0.00772202026844025, 0.00771780005097389, 0.00772066622972488, 0.00771474626660347, 0.00772235676646233, 0.00772213000059128, 0.00771779397130013, 0.00771838641166687, 0.00771846577525139, 0.00771510657668114, 0.00772040101885796, 0.00771701669692993, 0.00771850472688675, 0.00771782973408699, 0.00772104176878929, 0.00771862918138504, 0.00771812722086906, 0.00771554285287857, 0.00770669850707054, 0.00770453253388405, 0.00770449107885361, 0.00770399469137192, 0.00770190367102623, 0.00770197266340256, 0.00769523212313652, 0.00768625462055206, 0.00768417853116989, 0.00767982998490334, 0.00767669433355331, 0.00767871975898743, 0.00767621180415153, 0.0076728284060955, 0.00766592267155647, 0.00766208231449127, 0.00766219443082809, 0.00766844239830971, 0.00767362603545189, 0.00766683906316757, 0.00767260009050369, 0.0076671836078167, 0.00766069361567497, 0.00765676206350327, 0.00765115916728973, 0.0076458800137043, 0.00764879378676415, 0.00764879697561264, 0.00764879983663559, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283, 0.00764879736304283]"
